Dearborn|DEARBORN COUNTY|Soil Conservation (Soil & Water)                  |156837.12
Dearborn|DEARBORN COUNTY|Parks Department (Parks Board)                    |37717.22
Dearborn|DEARBORN COUNTY|Children's Home - Orphans                         |22162.2
Dearborn|DEARBORN COUNTY|Miscellaneous                                     |55281.240000000005
Dearborn|DEARBORN COUNTY|No Department                                     |311.43
Dearborn|DEARBORN COUNTY|Highway Administration                            |633439.7999999999
Dearborn|DEARBORN COUNTY|Maintenance & Repair                              |717856.88
Dearborn|DEARBORN COUNTY|General & Undistributed Expense                   |261615.34999999998
Dearborn|DEARBORN COUNTY|County Highway                                    |331.15
Dearborn|LAWRENCEBURG CIVIL CITY|Clerk-Treasurer                                   |232734.62000000002
Dearborn|LAWRENCEBURG CIVIL CITY|Mayor                                             |117320.75
Dearborn|LAWRENCEBURG CIVIL CITY|City Council / Town Board                         |597943.26
Dearborn|LAWRENCEBURG CIVIL CITY|Planning and Zoning                               |70203.92000000001
Dearborn|LAWRENCEBURG CIVIL CITY|City/Town Hall                                    |210803.91999999998
Dearborn|LAWRENCEBURG CIVIL CITY|City/Town Court                                   |164305.91999999998
Dearborn|LAWRENCEBURG CIVIL CITY|Attorney                                          |107581.58
Dearborn|LAWRENCEBURG CIVIL CITY|Emergency Medical Service                         |764495.0800000002
Dearborn|LAWRENCEBURG CIVIL CITY|Fire Department                                   |880291.6
Dearborn|LAWRENCEBURG CIVIL CITY|Police Department                                 |2219604.76
Dearborn|LAWRENCEBURG CIVIL CITY|Sanitation Department                             |521082.6
Dearborn|LAWRENCEBURG CIVIL CITY|Street Department                                 |788817.38
Dearborn|LAWRENCEBURG CIVIL CITY|Building Inspector                                |359.15999999999997
Dearborn|LAWRENCEBURG CIVIL CITY|Economic Development                              |2766.95
Dearborn|AURORA CIVIL CITY|CLERK-TREASURER (CITY/TOWN UNITS ONLY)            |123643.15999999999
Dearborn|AURORA CIVIL CITY|MAYOR                                             |58929.62
Dearborn|AURORA CIVIL CITY|CITY COUNCIL/TOWN BOARD (COMMON COUNCIL)          |25698.870000000003
Dearborn|AURORA CIVIL CITY|BOARD OF PUBLIC WORKS                             |224875.31
Dearborn|AURORA CIVIL CITY|PLAN COMMISSION                                   |2622.6
Dearborn|AURORA CIVIL CITY|FIRE DEPARTMENT                                   |186279.08000000002
Dearborn|AURORA CIVIL CITY|POLICE DEPARTMENT (TOWN MARSHALL)                 |753847.8999999999
Dearborn|AURORA CIVIL CITY|ATTORNEY (CORPORATE - CITY ATTY)                  |67077.53
Dearborn|AURORA CIVIL CITY|NO DEPARTMENT                                     |2490555.79
Dearborn|DILLSBORO CIVIL TOWN|No Department|244989.47
Dearborn|CITY OF GREENDALE|CLERK-TREASURER (CITY/TOWN UNITS ONLY)            |150292.92
Dearborn|CITY OF GREENDALE|MAYOR                                             |75703.79000000001
Dearborn|CITY OF GREENDALE|BOARD OF PUBLIC WORKS                             |769984.6900000001
Dearborn|CITY OF GREENDALE|ATTORNEY (CORPORATE - CITY ATTY)                  |58996.64
Dearborn|CITY OF GREENDALE|CODE ENFORCEMENT                                  |94803.7
Dearborn|CITY OF GREENDALE|FIRE DEPARTMENT                                   |222796.55
Dearborn|CITY OF GREENDALE|POLICE DEPARTMENT (TOWN MARSHALL)                 |1205633.5700000003
Dearborn|CITY OF GREENDALE|SOLID WASTE (REFUSE-GARBAGE-TRASH)                |421547.0
Dearborn|CITY OF GREENDALE|REDEVELOPMENT                                     |13246.01
Dearborn|CITY OF GREENDALE|PARKS DEPARTMENT (PARKS BOARD)                    |204038.83000000005
Dearborn|MOORES HILL CIVIL TOWN|No Department|81378.76
Dearborn|ST. LEON CIVIL TOWN|No Department|3030.75
Dearborn|WEST HARRISON CIVIL TOWN|No Department|119939.45000000001
Decatur|DECATUR COUNTY|No Department                                     |8879064.67
Decatur|GREENSBURG CIVIL CITY|CLERK (CLERK/TREASURER)                           |157102.27000000002
Decatur|GREENSBURG CIVIL CITY|MAYOR                                             |48625.33999999999
Decatur|GREENSBURG CIVIL CITY|CITY COUNCIL/TOWN BOARD (COMMON COUNCIL)          |1271175.49
Decatur|GREENSBURG CIVIL CITY|BOARD OF PUBLIC WORKS & SAFETY                    |237367.65999999997
Decatur|GREENSBURG CIVIL CITY|PROFESSIONAL SERVICES                             |9759.42
Decatur|GREENSBURG CIVIL CITY|ENGINEER                                          |30550.559999999998
Decatur|GREENSBURG CIVIL CITY|BUILDING INSPECTOR                                |66907.77
Decatur|GREENSBURG CIVIL CITY|FIRE DEPARTMENT                                   |1127772.41
Decatur|GREENSBURG CIVIL CITY|POLICE DEPARTMENT (TOWN MARSHALL)                 |1377857.0799999998
Decatur|GREENSBURG CIVIL CITY|SOLID WASTE (REFUSE-GARBAGE-TRASH)                |478701.20999999996
Decatur|GREENSBURG CIVIL CITY|POLICE PENSION (PENSION 1977)                     |308923.93
Decatur|GREENSBURG CIVIL CITY|NO DEPARTMENT                                     |575.3299999999999
Decatur|GREENSBURG CIVIL CITY|PUBLIC AFFAIRS                                    |3756.24
Decatur|GREENSBURG CIVIL CITY|PUBLIC SAFETY                                     |1728.0
Decatur|MILLHOUSEN CIVIL TOWN|No Department|13634.989999999998
Decatur|NEW POINT CIVIL TOWN|No Department|56765.369999999995
Decatur|ST. PAUL CIVIL TOWN|No Department|146447.02000000002
DeKalb|DEKALB COUNTY|Clerk Of Circuit Court (County Clerk)             |459255.78
DeKalb|DEKALB COUNTY|County Auditor                                    |285077.09
DeKalb|DEKALB COUNTY|County Treasurer                                  |121285.44
DeKalb|DEKALB COUNTY|County Recorder                                   |124269.11
DeKalb|DEKALB COUNTY|County Sheriff                                    |1204603.9
DeKalb|DEKALB COUNTY|County Surveyor                                   |200098.83000000002
DeKalb|DEKALB COUNTY|County Coroner                                    |60521.369999999995
DeKalb|DEKALB COUNTY|County Assessor                                   |131530.91
DeKalb|DEKALB COUNTY|Prosecuting Attorney                              |220762.22999999998
DeKalb|DEKALB COUNTY|County Cooperative Extension Service (Agent)      |175880.18
DeKalb|DEKALB COUNTY|Veterans Service Officer                          |47919.57
DeKalb|DEKALB COUNTY|County Election Board                             |91088.23
DeKalb|DEKALB COUNTY|Drainage Board                                    |48593.850000000006
DeKalb|DEKALB COUNTY|County Commissioners                              |3914211.39
DeKalb|DEKALB COUNTY|Plan Commission                                   |216745.87
DeKalb|DEKALB COUNTY|Data Processing (Computers)                       |467063.80000000005
DeKalb|DEKALB COUNTY|Court House                                       |425238.61
DeKalb|DEKALB COUNTY|Superior Court #1 (Superior Court)                |165792.44
DeKalb|DEKALB COUNTY|Superior Court #2                                 |139284.54
DeKalb|DEKALB COUNTY|Circuit Court                                     |239578.96000000002
DeKalb|DEKALB COUNTY|Probation                                         |386494.99999999994
DeKalb|DEKALB COUNTY|Public Defender                                   |208078.53
DeKalb|DEKALB COUNTY|Communications Department (Radio-Phones-Dispatch) |496700.27999999997
DeKalb|DEKALB COUNTY|Weights & Measures Inspector                      |23036.37
DeKalb|DEKALB COUNTY|Civil Defense                                     |83723.28999999998
DeKalb|DEKALB COUNTY|Jail                                              |1720593.5800000003
DeKalb|DEKALB COUNTY|County Home - Elderly                             |340501.65
DeKalb|DEKALB COUNTY|4-D Program (Child Support)                       |176491.37
DeKalb|DEKALB COUNTY|Soil Conservation (Soil & Water)                  |161948.22
DeKalb|DEKALB COUNTY|GIS                                               |81795.55
DeKalb|DEKALB COUNTY|Board Of Zoning Appeals                           |1375.0
DeKalb|DEKALB COUNTY|Registration Of Voters                            |1640.84
DeKalb|DEKALB COUNTY|No Department                                     |1058000.0
DeKalb|DEKALB COUNTY|General Government                                |973463.64
DeKalb|DEKALB COUNTY|County Highway                                    |759616.3900000001
DeKalb|DEKALB COUNTY|Highway Administration                            |117984.31999999999
DeKalb|DEKALB COUNTY|Maintenance & Repair                              |723210.25
DeKalb|AUBURN CIVIL CITY|Clerk (Clerk/Treasurer)|70024.38999999998
DeKalb|AUBURN CIVIL CITY|Mayor|24030.920000000002
DeKalb|AUBURN CIVIL CITY|City Council/Town Board (Common Council)|8368.119999999999
DeKalb|AUBURN CIVIL CITY|Board Of Zoning Appeals|2395.8
DeKalb|AUBURN CIVIL CITY|Plan Commission|7108.62
DeKalb|AUBURN CIVIL CITY|Purchasing|79209.42000000001
DeKalb|AUBURN CIVIL CITY|Attorney (Corporate - City Atty)|70396.8
DeKalb|AUBURN CIVIL CITY|Engineer|53800.49999999999
DeKalb|AUBURN CIVIL CITY|Building Department (Jail Const. - Bldg. Comm. - Permits)|122586.21
DeKalb|AUBURN CIVIL CITY|Police Department (Town Marshall)|1931651.0999999996
DeKalb|AUBURN CIVIL CITY|Information Systems|377453.36
DeKalb|AUBURN CIVIL CITY|Human Resource|4627.96
DeKalb|AUBURN CIVIL CITY|General Government|1045808.94
DeKalb|AUBURN CIVIL CITY|Port Authority|1575.0
DeKalb|AUBURN CIVIL CITY|Riverboat Wagering|64978.09
DeKalb|GARRETT CIVIL CITY|CLERK-TREASURER (CITY/TOWN UNITS ONLY)            |39025.13999999999
DeKalb|GARRETT CIVIL CITY|MAYOR                                             |34816.630000000005
DeKalb|GARRETT CIVIL CITY|CITY COUNCIL/TOWN BOARD (COMMON COUNCIL)          |688668.31
DeKalb|GARRETT CIVIL CITY|PLANNING & ZONING                                 |17497.04
DeKalb|GARRETT CIVIL CITY|LAW DEPARTMENT                                    |23678.66
DeKalb|GARRETT CIVIL CITY|VOLUNTEER FIRE                                    |197041.58000000002
DeKalb|GARRETT CIVIL CITY|POLICE DEPARTMENT (TOWN MARSHALL)                 |1097929.06
DeKalb|GARRETT CIVIL CITY|CODE ENFORCEMENT                                  |6133.110000000001
DeKalb|GARRETT CIVIL CITY|CITY/TOWN HALL                                    |93330.47
DeKalb|GARRETT CIVIL CITY|RECYCLING                                         |6349.7
DeKalb|GARRETT CIVIL CITY|ANIMAL CONTROL                                    |4960.77
DeKalb|GARRETT CIVIL CITY|Clerk Of Circuit Court (County Clerk)|36410.26
DeKalb|GARRETT CIVIL CITY|County Treasurer|200.0
DeKalb|GARRETT CIVIL CITY|MISCELLANEOUS                                     |2296.78
DeKalb|BUTLER CIVIL CITY|Clerk-Treasurer (City/Town Units Only)|50870.23
DeKalb|BUTLER CIVIL CITY|Mayor|8349.869999999999
DeKalb|BUTLER CIVIL CITY|City Council/Town Board (Common Council)|15043.74
DeKalb|BUTLER CIVIL CITY|Plan Commission|2900.15
DeKalb|BUTLER CIVIL CITY|Community Planning & Development (Chamber Of Commerce)|43120.29
DeKalb|BUTLER CIVIL CITY|Central Services (City Svcs-Municipal Svcs-Svc Ctr.)|189669.75
DeKalb|BUTLER CIVIL CITY|City/Town Hall|15564.49
DeKalb|BUTLER CIVIL CITY|City/Town Court (City Judge/Judge)|92027.31999999999
DeKalb|BUTLER CIVIL CITY|Police Department (Town Marshall)|579879.6900000001
DeKalb|BUTLER CIVIL CITY|Sewer|19417.19
DeKalb|BUTLER CIVIL CITY|Cemetery|19110.739999999998
DeKalb|BUTLER CIVIL CITY|Attorney (Corporate - City Atty)|20575.100000000002
DeKalb|BUTLER CIVIL CITY|Building Department (Jail Const. - Bldg. Comm. - Permits)|63019.37
DeKalb|CORUNNA CIVIL TOWN|No Department|139614.61
DeKalb|ST. JOE CIVIL TOWN|No Department|109300.96999999999
DeKalb|WATERLOO CIVIL TOWN|Clerk (Clerk/Treasurer)|8493.279999999999
DeKalb|WATERLOO CIVIL TOWN|City Council/Town Board (Common Council)|16427.0
DeKalb|WATERLOO CIVIL TOWN|City/Town Hall|463766.55
DeKalb|WATERLOO CIVIL TOWN|Police Department (Town Marshall)|274325.4
DeKalb|WATERLOO CIVIL TOWN|Cemetery|16734.89
DeKalb|WATERLOO CIVIL TOWN|Parks|10807.21
DeKalb|WATERLOO CIVIL TOWN|Fire Department|86682.53000000001
Delaware|DELAWARE COUNTY|Clerk Of Circuit Court (County Clerk)|763761.58
Delaware|DELAWARE COUNTY|County Auditor|635183.95
Delaware|DELAWARE COUNTY|County Treasurer|440148.39
Delaware|DELAWARE COUNTY|County Recorder|97084.65
Delaware|DELAWARE COUNTY|County Sheriff|2765611.7
Delaware|DELAWARE COUNTY|County Surveyor|140769.94
Delaware|DELAWARE COUNTY|County Coroner|174986.8
Delaware|DELAWARE COUNTY|County Assessor|263802.61
Delaware|DELAWARE COUNTY|Prosecuting Attorney|887920.4799999999
Delaware|DELAWARE COUNTY|Registration Of Voters|117262.69
Delaware|DELAWARE COUNTY|County Cooperative Extension Service (Agent)|147446.40999999997
Delaware|DELAWARE COUNTY|County Council|146959.01999999996
Delaware|DELAWARE COUNTY|Drainage Board|15514.159999999998
Delaware|DELAWARE COUNTY|County Commissioners|8771033.080000002
Delaware|DELAWARE COUNTY|Plan Commission|303910.52
Delaware|DELAWARE COUNTY|Election Expense|310385.39999999997
Delaware|DELAWARE COUNTY|Data Processing (Computers)|326020.16
Delaware|DELAWARE COUNTY|County Courts Systems (Unified Courts-Court Scheduling)|1849787.8699999999
Delaware|DELAWARE COUNTY|Public Defender|1196935.0399999998
Delaware|DELAWARE COUNTY|Emergency Ambulance/Medical Service|2435107.0999999996
Delaware|DELAWARE COUNTY|Jail|2953523.2
Delaware|DELAWARE COUNTY|4-D Program (Child Support)|368618.75000000006
Delaware|DELAWARE COUNTY|GIS|109141.34
Delaware|DELAWARE COUNTY|Title 4-D Court|188987.17
Delaware|DELAWARE COUNTY|Justice Center Communications|1654792.06
Delaware|DELAWARE COUNTY|Emergency Management Agency|144643.2
Delaware|DELAWARE COUNTY|Data Processing IJS|297694.31
Delaware|DELAWARE COUNTY|GAL/CASA|171555.0
Delaware|DELAWARE COUNTY|No Department|4287019.04
Delaware|MUNCIE CIVIL CITY|Controller|277468.17
Delaware|MUNCIE CIVIL CITY|Clerk (Clerk/Treasurer)|292997.0999999999
Delaware|MUNCIE CIVIL CITY|Mayor|164417.18
Delaware|MUNCIE CIVIL CITY|Police Merit Board/Commission|29316.600000000002
Delaware|MUNCIE CIVIL CITY|City-County Council|192147.96
Delaware|MUNCIE CIVIL CITY|Personnel|106548.36
Delaware|MUNCIE CIVIL CITY|City/Town Court (City Judge/Judge)|356006.43
Delaware|MUNCIE CIVIL CITY|Building Department (Jail Const. - Bldg. Comm. - Permits)|340446.15
Delaware|MUNCIE CIVIL CITY|Civil Rights|117631.80999999998
Delaware|MUNCIE CIVIL CITY|Fire Department|8473130.28
Delaware|MUNCIE CIVIL CITY|Police Department (Town Marshall)|9301840.740000002
Delaware|MUNCIE CIVIL CITY|Animal Control|362117.70000000007
Delaware|MUNCIE CIVIL CITY|Board Of Public Works|1776253.6099999999
Delaware|MUNCIE CIVIL CITY|Data Processing (Computers)|223465.25999999998
Delaware|MUNCIE CIVIL CITY|No Department|50.82
Delaware|MUNCIE CIVIL CITY|Attorney (Corporate - City Atty)|102594.96
Delaware|ALBANY CIVIL TOWN|NO DEPARTMENT                                     |384499.58999999985
Delaware|EATON CIVIL TOWN|Administration|212557.39
Delaware|EATON CIVIL TOWN|Police Department (Town Marshall)|228317.7
Delaware|EATON CIVIL TOWN|Volunteer Fire|107098.88999999998
Delaware|GASTON CIVIL TOWN|Clerk-Treasurer (City/Town Units Only)|223072.79
Delaware|SELMA CIVIL TOWN|NO DEPARTMENT                                     |134864.27
Delaware|YORKTOWN CIVIL TOWN|Clerk-Treasurer (City/Town Units Only)|96116.9
Delaware|YORKTOWN CIVIL TOWN|City Council/Town Board (Common Council)|1106924.15
Delaware|YORKTOWN CIVIL TOWN|Administration|147722.23
Delaware|YORKTOWN CIVIL TOWN|City/Town Court (City Judge/Judge)|144255.75000000003
Delaware|YORKTOWN CIVIL TOWN|Police Department (Town Marshall)|841061.87
Delaware|DALEVILLE CIVIL TOWN|NO DEPARTMENT                                     |364507.81000000006
Dubois|DUBOIS COUNTY|Clerk Of Circuit Court (County Clerk)|225205.65
Dubois|DUBOIS COUNTY|County Auditor|255774.81999999998
Dubois|DUBOIS COUNTY|County Treasurer|139474.15
Dubois|DUBOIS COUNTY|County Recorder|118998.29999999999
Dubois|DUBOIS COUNTY|County Sheriff|1065373.02
Dubois|DUBOIS COUNTY|County Surveyor|38946.89
Dubois|DUBOIS COUNTY|County Coroner|72561.13
Dubois|DUBOIS COUNTY|County Assessor|300662.68
Dubois|DUBOIS COUNTY|Prosecuting Attorney|273293.55999999994
Dubois|DUBOIS COUNTY|County Cooperative Extension Service (Agent)|217038.65
Dubois|DUBOIS COUNTY|Veterans Service Officer|15291.15
Dubois|DUBOIS COUNTY|County Council|61282.6
Dubois|DUBOIS COUNTY|PTABOA Board|20781.46
Dubois|DUBOIS COUNTY|County Commissioners|4125572.11
Dubois|DUBOIS COUNTY|Election Expense|99882.65
Dubois|DUBOIS COUNTY|Court House|239005.87
Dubois|DUBOIS COUNTY|Superior Court #1 (Superior Court)|481044.17000000004
Dubois|DUBOIS COUNTY|Circuit Court|367988.44000000006
Dubois|DUBOIS COUNTY|Communications Department (Radio-Phones-Dispatch)|263334.33999999997
Dubois|DUBOIS COUNTY|Weights & Measures Inspector|21066.879999999997
Dubois|DUBOIS COUNTY|Civil Defense|73434.8
Dubois|DUBOIS COUNTY|Jail|1169730.2
Dubois|DUBOIS COUNTY|4-D Program (Child Support)|130339.48999999999
Dubois|DUBOIS COUNTY|Soil Conservation (Soil & Water)|86218.46
Dubois|DUBOIS COUNTY|Solid Waste (Refuse-Garbage-Trash)|131022.3
Dubois|DUBOIS COUNTY|No Department|441645.79
Dubois|DUBOIS COUNTY|Highway Administration|7619636.19
Dubois|DUBOIS COUNTY|Maintenance & Repair|1324558.95
Dubois|DUBOIS COUNTY|General & Undistributed Expense|1092401.17
Dubois|JASPER CIVIL CITY|Clerk (Clerk/Treasurer)|168182.09000000003
Dubois|JASPER CIVIL CITY|Mayor|144433.72
Dubois|JASPER CIVIL CITY|City Council/Town Board (Common Council)|1202897.22
Dubois|JASPER CIVIL CITY|Plan Commission|107357.01000000001
Dubois|JASPER CIVIL CITY|Personnel|61664.98
Dubois|JASPER CIVIL CITY|City/Town Hall|118443.37
Dubois|JASPER CIVIL CITY|Museum (Arts Commission)|480719.57999999996
Dubois|JASPER CIVIL CITY|Law Department|116869.98000000001
Dubois|JASPER CIVIL CITY|Engineer|82331.65
Dubois|JASPER CIVIL CITY|Volunteer Fire|304514.96
Dubois|JASPER CIVIL CITY|Police Department (Town Marshall)|2098197.0700000003
Dubois|JASPER CIVIL CITY|Sewer|641897.15
Dubois|JASPER CIVIL CITY|Sanitation Department (Waste Water-Sewage)|351710.04
Dubois|JASPER CIVIL CITY|Solid Waste (Refuse-Garbage-Trash)|227528.34000000003
Dubois|JASPER CIVIL CITY|Street|1053961.4000000001
Dubois|JASPER CIVIL CITY|Public Works Service|712060.25
Dubois|JASPER CIVIL CITY|No Department|35575135.82
Dubois|HUNTINGBURG CIVIL CITY|Clerk-Treasurer (City/Town Units Only)|46478.29
Dubois|HUNTINGBURG CIVIL CITY|Mayor|21166.99
Dubois|HUNTINGBURG CIVIL CITY|City Council/Town Board (Common Council)|188912.4
Dubois|HUNTINGBURG CIVIL CITY|Board Of Public Works & Safety|4523.33
Dubois|HUNTINGBURG CIVIL CITY|Planning & Zoning|127436.92
Dubois|HUNTINGBURG CIVIL CITY|Attorney (Corporate - City Atty)|32444.95
Dubois|HUNTINGBURG CIVIL CITY|Public Safety|29116.51
Dubois|HUNTINGBURG CIVIL CITY|Volunteer Fire|223848.31000000003
Dubois|HUNTINGBURG CIVIL CITY|Police Department (Town Marshall)|1037894.9799999999
Dubois|BIRDSEYE CIVIL TOWN|No Department|56149.12999999999
Dubois|FERDINAND CIVIL TOWN|No Department|724075.1799999999
Elkhart|ELKHART COUNTY|No Department|10245944.91
Elkhart|ELKHART COUNTY|Clerk Of Circuit Court (County Clerk)|1477367.43
Elkhart|ELKHART COUNTY|County Auditor|497595.88999999996
Elkhart|ELKHART COUNTY|County Treasurer|300830.17
Elkhart|ELKHART COUNTY|County Recorder|163221.61
Elkhart|ELKHART COUNTY|County Sheriff|11225811.98
Elkhart|ELKHART COUNTY|County Surveyor|289408.23999999993
Elkhart|ELKHART COUNTY|County Coroner|286899.70999999996
Elkhart|ELKHART COUNTY|County Assessor|770928.0999999997
Elkhart|ELKHART COUNTY|Prosecuting Attorney|1715065.8299999998
Elkhart|ELKHART COUNTY|County Cooperative Extension Service (Agent)|445467.0399999999
Elkhart|ELKHART COUNTY|Veterans Service Officer|132913.55
Elkhart|ELKHART COUNTY|Concord Assessor|306667.23
Elkhart|ELKHART COUNTY|County Council|101440.72000000002
Elkhart|ELKHART COUNTY|County Commissioners|15007290.599999996
Elkhart|ELKHART COUNTY|Plan Commission|369808.1
Elkhart|ELKHART COUNTY|Data Processing (Computers)|712442.3799999999
Elkhart|ELKHART COUNTY|Personnel|272607.01
Elkhart|ELKHART COUNTY|Judicial Services (Court Services)|2142671.0999999996
Elkhart|ELKHART COUNTY|Superior Court #1 (Superior Court)|251091.24999999997
Elkhart|ELKHART COUNTY|Superior Court #2|212931.85999999996
Elkhart|ELKHART COUNTY|Superior Court #3|369789.41
Elkhart|ELKHART COUNTY|Superior Court #4|193354.16999999998
Elkhart|ELKHART COUNTY|Superior Court #5|274735.05000000005
Elkhart|ELKHART COUNTY|Superior Court #6|204076.81000000003
Elkhart|ELKHART COUNTY|Circuit Court|227974.19
Elkhart|ELKHART COUNTY|Juvenile Court|261573.81
Elkhart|ELKHART COUNTY|Public Defender|979865.1899999998
Elkhart|ELKHART COUNTY|Records (Microfilm-Exam. Of Records-Mail-Duplication)|147716.25999999998
Elkhart|ELKHART COUNTY|Victim Assistance|304242.71
Elkhart|ELKHART COUNTY|Weights & Measures Inspector|77679.65000000001
Elkhart|ELKHART COUNTY|Code Enforcement|486116.09
Elkhart|ELKHART COUNTY|Work Release|636430.02
Elkhart|ELKHART COUNTY|Soil Conservation (Soil & Water)|94040.98999999999
Elkhart|ELKHART COUNTY|Emergency Management|139578.09
Elkhart|ELKHART COUNTY|Buildings & Grounds|1810997.5399999998
Elkhart|ELKHART COUNTY|Title IV-D Grant (Pros Atty)|1244261.75
Elkhart|ELKHART COUNTY|Courts Magistrate - Goshen|38081.62
Elkhart|ELKHART COUNTY|Courts Magistrate - Elkhart|35227.47
Elkhart|ELKHART COUNTY|IV-D Court|261626.87
Elkhart|ELKHART COUNTY|Drainage Board|5200.0
Elkhart|ELKHART COUNTY|PTABOA Board|25225.0
Elkhart|ELKHART CIVIL CITY|Controller|379583.44999999995
Elkhart|ELKHART CIVIL CITY|Clerk (Clerk/Treasurer)|302888.27
Elkhart|ELKHART CIVIL CITY|Mayor|243692.49
Elkhart|ELKHART CIVIL CITY|City Council/Town Board (Common Council)|169974.31
Elkhart|ELKHART CIVIL CITY|Board Of Public Works & Safety|7817423.34
Elkhart|ELKHART CIVIL CITY|Planning & Zoning|231716.31000000006
Elkhart|ELKHART CIVIL CITY|Probation|156094.67
Elkhart|ELKHART CIVIL CITY|City/Town Court (City Judge/Judge)|60497.770000000004
Elkhart|ELKHART CIVIL CITY|Law Department|196456.94999999998
Elkhart|ELKHART CIVIL CITY|Communications Department (Radio-Phones-Dispatch)|905220.4
Elkhart|ELKHART CIVIL CITY|Human Relations/Resources (Social Svc-Council On Aging)|148331.86000000002
Elkhart|ELKHART CIVIL CITY|Building Maintenance (Maint. & Repair - City Inspector)|1780137.27
Elkhart|ELKHART CIVIL CITY|Code Enforcement|557597.4199999999
Elkhart|ELKHART CIVIL CITY|Civil Rights|49810.71
Elkhart|ELKHART CIVIL CITY|Civil Defense|56761.299999999996
Elkhart|ELKHART CIVIL CITY|Fire Department|8281861.210000001
Elkhart|ELKHART CIVIL CITY|Police Department (Town Marshall)|8938348.61
Elkhart|ELKHART CIVIL CITY|Public Works Service|131838.90999999997
Elkhart|ELKHART CIVIL CITY|Economic Development|109959.51
Elkhart|ELKHART CIVIL CITY|GRANTS DEPARTMENT|54971.95
Elkhart|ELKHART CIVIL CITY|No Department|270234.10000000003
Elkhart|ELKHART CIVIL CITY|Information Technology|7469.46
Elkhart|ELKHART CIVIL CITY|MUNICIPAL BAND|60000.0
Elkhart|GOSHEN CIVIL CITY|Clerk-Treasurer                                   |180170.88
Elkhart|GOSHEN CIVIL CITY|Mayor                                             |75356.22
Elkhart|GOSHEN CIVIL CITY|Council                                           |57283.53
Elkhart|GOSHEN CIVIL CITY|Board of Works                                    |5936324.660000001
Elkhart|GOSHEN CIVIL CITY|Planning Department                               |138177.42
Elkhart|GOSHEN CIVIL CITY|Court                                             |190010.36000000002
Elkhart|GOSHEN CIVIL CITY|Legal                                             |152233.93
Elkhart|GOSHEN CIVIL CITY|Engineer                                          |181369.45999999996
Elkhart|GOSHEN CIVIL CITY|Central Garage                                    |547797.0599999999
Elkhart|GOSHEN CIVIL CITY|Building Department                               |178870.53
Elkhart|GOSHEN CIVIL CITY|Fire/Ambulance Department                         |3332283.5700000008
Elkhart|GOSHEN CIVIL CITY|Police Department                                 |3892188.22
Elkhart|GOSHEN CIVIL CITY|Cemetery-General                                  |170223.36999999997
Elkhart|GOSHEN CIVIL CITY|Community Relations Comm.                         |167133.22
Elkhart|NAPPANEE CIVIL CITY|Clerk-Treasurer (City/Town Units Only)|150182.08000000002
Elkhart|NAPPANEE CIVIL CITY|Mayor|41596.88999999999
Elkhart|NAPPANEE CIVIL CITY|City Council/Town Board (Common Council)|40099.92
Elkhart|NAPPANEE CIVIL CITY|Planning & Zoning|97371.73000000001
Elkhart|NAPPANEE CIVIL CITY|City/Town Hall|78024.18
Elkhart|NAPPANEE CIVIL CITY|Senior Citizens Center|112585.43000000002
Elkhart|NAPPANEE CIVIL CITY|City/Town Court (City Judge/Judge)|26218.1
Elkhart|NAPPANEE CIVIL CITY|Emergency Ambulance/Medical Service|766846.9900000001
Elkhart|NAPPANEE CIVIL CITY|Fire Department|196091.44
Elkhart|NAPPANEE CIVIL CITY|Police Department (Town Marshall)|1705317.4000000001
Elkhart|NAPPANEE CIVIL CITY|Emergency Services Building|50860.11
Elkhart|NAPPANEE CIVIL CITY|Central School|23552.729999999996
Elkhart|NAPPANEE CIVIL CITY|Police Reserve|15717.33
Elkhart|NAPPANEE CIVIL CITY|Unemployment Reserve|220.85
Elkhart|NAPPANEE CIVIL CITY|Redevelopment|15883.810000000001
Elkhart|NAPPANEE CIVIL CITY|Board Of Public Works & Safety|257415.31999999995
Elkhart|NAPPANEE CIVIL CITY|EMS Quarters|2394.2799999999997
Elkhart|NAPPANEE CIVIL CITY|Historic Preservation Commission|473.24
Elkhart|NAPPANEE CIVIL CITY|Attorney (Corporate - City Atty)|12396.0
Elkhart|NAPPANEE CIVIL CITY|Tree Board|27075.0
Elkhart|NAPPANEE CIVIL CITY|No Department|734.33
Elkhart|NAPPANEE CIVIL CITY|Water Reimb. - Dep. City Acct.|428099.39
Elkhart|BRISTOL CIVIL TOWN|CLERK-TREASURER (CITY/TOWN UNITS ONLY)            |510789.6700000001
Elkhart|BRISTOL CIVIL TOWN|POLICE DEPARTMENT (TOWN MARSHALL)                 |593053.69
Elkhart|MIDDLEBURY CIVIL TOWN|Administration|616744.25
Elkhart|MIDDLEBURY CIVIL TOWN|Police Department (Town Marshall)|634311.5499999999
Elkhart|MIDDLEBURY CIVIL TOWN|No Department|150.0
Elkhart|MILLERSBURG CIVIL TOWN|No Department|341621.62
Elkhart|WAKARUSA CIVIL TOWN|NO DEPARTMENT                                     |1253114.2999999998
Fayette|FAYETTE COUNTY|CLERK OF CIRCUIT COURT (COUNTY CLERK)             |190451.17
Fayette|FAYETTE COUNTY|COUNTY AUDITOR                                    |141542.69
Fayette|FAYETTE COUNTY|COUNTY TREASURER                                  |75875.32
